zip,type,primary_city,acceptable_cities,unacceptable_cities,state,county,latitude,longitude,country,decommissioned,estimated_population,notes
2675,STANDARD,Yarmouth Port,,"Yarmouth, Yarmouthport",MA,Barnstable County,41.7,-70.22,US,0,5862,
2703,STANDARD,Attleboro,"S Attleboro, South Attleboro",,MA,Bristol County,41.93,-71.29,US,0,36164,
2719,STANDARD,Fairhaven,,,MA,Bristol County,41.63,-70.9,US,0,13392,
2720,STANDARD,Fall River,,,MA,Bristol County,41.71,-71.1,US,0,22304,
2739,STANDARD,Mattapoisett,,,MA,Plymouth County,41.66,-70.8,US,0,5697,
2748,STANDARD,South Dartmouth,"Dartmouth, Nonquitt, S Dartmouth",Padanaram The Packet,MA,Bristol County,41.55,-70.98,US,0,10032,
2769,STANDARD,Rehoboth,,,MA,Bristol County,41.83,-71.26,US,0,10452,
2779,STANDARD,Berkley,,,MA,Bristol County,41.85,-71.08,US,0,5580,
2780,STANDARD,Taunton,,,MA,Bristol County,41.9,-71.09,US,0,39589,
2790,STANDARD,Westport,,Horseneck Beach,MA,Bristol County,41.66,-71.1,US,0,13765,
2804,STANDARD,Ashaway,,Hopkinton,RI,Washington County,41.42,-71.78,US,0,2518,
2806,STANDARD,Barrington,,,RI,Bristol County,41.73,-71.31,US,0,15163,
2808,STANDARD,Bradford,,"Hopkinton, Westerly",RI,Washington County,41.39,-71.75,US,0,2043,
2809,STANDARD,Bristol,,,RI,Bristol County,41.67,-71.27,US,0,16829,
2812,STANDARD,Carolina,Richmond,,RI,Washington County,41.47,-71.64,US,0,1368,
2813,STANDARD,Charlestown,,,RI,Washington County,41.38,-71.65,US,0,6822,
2814,STANDARD,Chepachet,,Glocester,RI,Providence County,41.91,-71.7,US,0,6606,
2815,STANDARD,Clayville,,Scituate,RI,Providence County,41.77,-71.66,US,0,0,
2816,STANDARD,Coventry,,,RI,Kent County,41.68,-71.66,US,0,27787,
2817,STANDARD,West Greenwich,W Greenwich,,RI,Kent County,41.63,-71.65,US,0,5436,
2818,STANDARD,East Greenwich,E Greenwich,Warwick,RI,Kent County,41.63,-71.5,US,0,16723,
2822,STANDARD,Exeter,Escoheag,,RI,Washington County,41.56,-71.68,US,0,5183,
2825,STANDARD,Foster,,Scituate,RI,Providence County,41.85,-71.76,US,0,4719,
2827,STANDARD,Greene,Coventry,,RI,Kent County,41.69,-71.74,US,0,2027,
2828,STANDARD,Greenville,,Smithfield,RI,Providence County,41.87,-71.55,US,0,6569,
2830,STANDARD,Harrisville,Burrillville,,RI,Providence County,41.96,-71.67,US,0,5420,
2831,STANDARD,Hope,,Scituate,RI,Providence County,41.75,-71.56,US,0,3532,
2832,STANDARD,Hope Valley,Richmond,Hopkinton,RI,Washington County,41.51,-71.72,US,0,4094,
2833,STANDARD,Hopkinton,,,RI,Washington County,41.45,-71.78,US,0,559,
2835,STANDARD,Jamestown,,,RI,Newport County,41.48,-71.36,US,0,5079,
2836,STANDARD,Kenyon,Richmond,Charlestown,RI,Washington County,41.48,-71.68,US,0,0,
2837,STANDARD,Little Compton,L Compton,Adamsville,RI,Newport County,41.5,-71.16,US,0,3047,
2838,STANDARD,Manville,,Lincoln,RI,Providence County,41.96,-71.47,US,0,2736,
2839,STANDARD,Mapleville,,Burrillville,RI,Providence County,41.97,-71.69,US,0,1601,
2840,STANDARD,Newport,,Middletown,RI,Newport County,41.47,-71.3,US,0,17022,
2841,STANDARD,Newport,,Netc,RI,Newport County,41.52,-71.3,US,0,0,
2842,STANDARD,Middletown,,,RI,Newport County,41.51,-71.27,US,0,13797,
2852,STANDARD,North Kingstown,N Kingstown,"Davisville, Wickford",RI,Washington County,41.55,-71.46,US,0,20118,
2854,STANDARD,North Kingstown,N Kingstown,,RI,Washington County,41.59,-71.45,US,1,0,Converted Decommisioned Zipcodes
2857,STANDARD,North Scituate,"N Scituate, Scituate",Glocester,RI,Providence County,41.83,-71.63,US,0,7729,
2858,STANDARD,Oakland,,Burrillville,RI,Providence County,41.96,-71.64,US,0,0,
2859,STANDARD,Pascoag,,Glocester,RI,Providence County,41.95,-71.7,US,0,5307,
2860,STANDARD,Pawtucket,,,RI,Providence County,41.87,-71.37,US,0,32700,
2861,STANDARD,Pawtucket,,Darlington,RI,Providence County,41.87,-71.37,US,0,22037,
2863,STANDARD,Central Falls,,,RI,Providence County,41.88,-71.39,US,0,12807,
2864,STANDARD,Cumberland,,,RI,Providence County,41.94,-71.41,US,0,29895,
2865,STANDARD,Lincoln,,,RI,Providence County,41.91,-71.45,US,0,15355,
2871,STANDARD,Portsmouth,,,RI,Newport County,41.6,-71.25,US,0,15498,
2874,STANDARD,Saunderstown,,"Narragansett, North Kingstown",RI,Washington County,41.51,-71.44,US,0,5257,
2875,STANDARD,Shannock,Richmond,,RI,Washington County,41.46,-71.67,US,0,0,
2876,STANDARD,Slatersville,,,RI,Providence County,41.97,-71.55,US,0,1211,
2877,STANDARD,Slocum,,,RI,Washington County,41.52,-71.54,US,0,0,
2878,STANDARD,Tiverton,,,RI,Newport County,41.65,-71.2,US,0,13961,
2879,STANDARD,Wakefield,"Narragansett, Peace Dale, S Kingstown, South Kingstown","East Matunuck, Green Hill, Jerusalem, Matunuck",RI,Washington County,41.45,-71.51,US,0,17248,
2881,STANDARD,Kingston,,Wakefield,RI,Washington County,41.47,-71.52,US,0,2040,
2882,STANDARD,Narragansett,Point Judith,"Bonnet Shores, Galilee",RI,Washington County,41.39,-71.48,US,0,10236,
2885,STANDARD,Warren,,,RI,Bristol County,41.71,-71.26,US,0,8830,
2886,STANDARD,Warwick,,,RI,Kent County,41.7,-71.42,US,0,25122,
2888,STANDARD,Warwick,,,RI,Kent County,41.7,-71.42,US,0,17491,
2889,STANDARD,Warwick,,Conimicut,RI,Kent County,41.7,-71.42,US,0,24614,
2891,STANDARD,Westerly,,"Misquamicut, Watch Hill",RI,Washington County,41.37,-71.81,US,0,18883,
2892,STANDARD,West Kingston,Richmond,South Kingstown,RI,Washington County,41.5,-71.59,US,0,4536,
2893,STANDARD,West Warwick,,W Warwick,RI,Kent County,41.69,-71.51,US,0,24077,
2894,STANDARD,Wood River Junction,Wood River Jt,,RI,Washington County,41.45,-71.7,US,0,706,
2895,STANDARD,Woonsocket,,,RI,Providence County,41.99,-71.5,US,0,30278,
2896,STANDARD,North Smithfield,N Smithfield,,RI,Providence County,41.95,-71.55,US,0,8477,
2898,STANDARD,Wyoming,Richmond,,RI,Washington County,41.52,-71.67,US,0,1900,
2903,STANDARD,Providence,,,RI,Providence County,41.82,-71.41,US,0,5160,
2904,STANDARD,Providence,"N Providence, North Providence",No Providence,RI,Providence County,41.82,-71.41,US,0,22164,
2905,STANDARD,Providence,Cranston,,RI,Providence County,41.82,-71.41,US,0,19006,
2906,STANDARD,Providence,,,RI,Providence County,41.82,-71.41,US,0,17860,
2907,STANDARD,Providence,Cranston,,RI,Providence County,41.82,-71.41,US,0,20468,
2908,STANDARD,Providence,"N Providence, North Providence",,RI,Providence County,41.82,-71.41,US,0,24468,
2909,STANDARD,Providence,,,RI,Providence County,41.82,-71.41,US,0,27797,
2910,STANDARD,Cranston,Providence,,RI,Providence County,41.76,-71.48,US,0,18350,
2911,STANDARD,North Providence,"N Providence, Providence","Centerdale, Centredale, Centredale Finance Branch, No Providence",RI,Providence County,41.86,-71.45,US,0,12324,
2914,STANDARD,East Providence,E Providence,,RI,Providence County,41.8,-71.35,US,0,17218,
2915,STANDARD,Riverside,,East Providence,RI,Providence County,41.77,-71.35,US,0,14348,
2916,STANDARD,Rumford,,East Providence,RI,Providence County,41.84,-71.35,US,0,7268,
2917,STANDARD,Smithfield,,Esmond,RI,Providence County,41.9,-71.53,US,0,10133,
2919,STANDARD,Johnston,Providence,,RI,Providence County,41.81,-71.46,US,0,23966,
2920,STANDARD,Cranston,,,RI,Providence County,41.76,-71.48,US,0,28279,
2921,STANDARD,Cranston,,,RI,Providence County,41.76,-71.48,US,0,10886,
3031,STANDARD,Amherst,,,NH,Hillsborough County,42.86,-71.61,US,0,10851,
3032,STANDARD,Auburn,,,NH,Rockingham County,43,-71.34,US,0,4763,
3033,STANDARD,Brookline,,,NH,Hillsborough County,42.73,-71.66,US,0,4472,
3034,STANDARD,Candia,,,NH,Rockingham County,43.07,-71.27,US,0,3789,
3036,STANDARD,Chester,,,NH,Rockingham County,42.95,-71.25,US,0,4295,
3037,STANDARD,Deerfield,,,NH,Rockingham County,43.14,-71.21,US,0,3869,
3038,STANDARD,Derry,Londonderry,,NH,Rockingham County,42.89,-71.28,US,0,29572,
3042,STANDARD,Epping,,,NH,Rockingham County,43.03,-71.07,US,0,5578,
3043,STANDARD,Francestown,,,NH,Hillsborough County,42.98,-71.8,US,0,1463,
3044,STANDARD,Fremont,,,NH,Rockingham County,42.99,-71.14,US,0,3744,
3045,STANDARD,Goffstown,,,NH,Hillsborough County,43.01,-71.6,US,0,11820,
3046,STANDARD,Dunbarton,,Goffstown,NH,Merrimack County,43.1,-71.59,US,0,2440,
3047,STANDARD,Greenfield,,,NH,Hillsborough County,42.95,-71.85,US,0,1441,
3048,STANDARD,Greenville,Mason,,NH,Hillsborough County,42.76,-71.79,US,0,2853,
3049,STANDARD,Hollis,,,NH,Hillsborough County,42.73,-71.58,US,0,7556,
3051,STANDARD,Hudson,,,NH,Hillsborough County,42.76,-71.43,US,0,22261,
3052,STANDARD,Litchfield,,,NH,Hillsborough County,42.83,-71.46,US,0,7558,
3053,STANDARD,Londonderry,,,NH,Rockingham County,42.85,-71.36,US,0,22127,
3054,STANDARD,Merrimack,,,NH,Hillsborough County,42.86,-71.48,US,0,24084,
3055,STANDARD,Milford,,,NH,Hillsborough County,42.83,-71.66,US,0,13156,
3057,STANDARD,Mont Vernon,,"Mount Vernon, Mt Vernon",NH,Hillsborough County,42.9,-71.66,US,0,2220,
3060,STANDARD,Nashua,,,NH,Hillsborough County,42.74,-71.49,US,0,22531,
3062,STANDARD,Nashua,,,NH,Hillsborough County,42.74,-71.49,US,0,24132,
3063,STANDARD,Nashua,,,NH,Hillsborough County,42.74,-71.49,US,0,14547,
3064,STANDARD,Nashua,,,NH,Hillsborough County,42.74,-71.49,US,0,11911,
3070,STANDARD,New Boston,,,NH,Hillsborough County,42.96,-71.68,US,0,4693,
3071,STANDARD,New Ipswich,,,NH,Hillsborough County,42.75,-71.85,US,0,4132,
3076,STANDARD,Pelham,,,NH,Hillsborough County,42.73,-71.31,US,0,11839,
3077,STANDARD,Raymond,,,NH,Rockingham County,43.03,-71.17,US,0,9270,
3079,STANDARD,Salem,,,NH,Rockingham County,42.78,-71.2,US,0,26049,
3082,STANDARD,Lyndeborough,,Lyndeboro,NH,Hillsborough County,42.9,-71.75,US,0,1394,
3084,STANDARD,Temple,,,NH,Hillsborough County,42.81,-71.83,US,0,1219,
3086,STANDARD,Wilton,,,NH,Hillsborough County,42.84,-71.73,US,0,3655,
3087,STANDARD,Windham,,,NH,Rockingham County,42.8,-71.3,US,0,12419,
3101,STANDARD,Manchester,,,NH,Hillsborough County,42.99,-71.45,US,0,2104,
3102,STANDARD,Manchester,,Pinardville,NH,Hillsborough County,42.99,-71.45,US,0,23532,
3103,STANDARD,Manchester,,,NH,Hillsborough County,42.99,-71.45,US,0,28024,
3104,STANDARD,Manchester,,,NH,Hillsborough County,42.99,-71.45,US,0,26506,
3106,STANDARD,Hooksett,Manchester,,NH,Merrimack County,43.09,-71.45,US,0,11789,
3109,STANDARD,Manchester,,,NH,Hillsborough County,42.99,-71.45,US,0,9076,
3110,STANDARD,Bedford,,Manchester,NH,Hillsborough County,42.95,-71.5,US,0,19184,
3216,STANDARD,Andover,,,NH,Merrimack County,43.43,-71.82,US,0,1775,
3217,STANDARD,Ashland,,,NH,Grafton County,43.69,-71.63,US,0,1929,
3218,STANDARD,Barnstead,,,NH,Belknap County,43.33,-71.29,US,0,1040,
3220,STANDARD,Belmont,,,NH,Belknap County,43.44,-71.47,US,0,6141,
3221,STANDARD,Bradford,,Sutton,NH,Merrimack County,43.27,-71.96,US,0,1901,
3222,STANDARD,Bristol,Alexandria,Bridgewater,NH,Grafton County,43.6,-71.74,US,0,4689,
3223,STANDARD,Campton,"Ellsworth, Thornton",,NH,Grafton County,43.86,-71.63,US,0,3750,
3224,STANDARD,Canterbury,,,NH,Merrimack County,43.33,-71.56,US,0,2165,
3225,STANDARD,Center Barnstead,Ctr Barnstead,,NH,Belknap County,43.33,-71.23,US,0,3042,
3226,STANDARD,Center Harbor,,"Centre Harbor, Ctr Harbor",NH,Belknap County,43.7,-71.22,US,0,2204,
3227,STANDARD,Center Sandwich,"Ctr Sandwich, Sandwich",,NH,Carroll County,43.83,-71.47,US,0,881,
3229,STANDARD,Contoocook,Hopkinton,,NH,Merrimack County,43.22,-71.71,US,0,5355,
3230,STANDARD,Danbury,,,NH,Merrimack County,43.52,-71.86,US,0,985,
3233,STANDARD,Elkins,,,NH,Merrimack County,43.4,-71.94,US,0,0,
3234,STANDARD,Epsom,,,NH,Merrimack County,43.22,-71.33,US,0,4174,
3235,STANDARD,Franklin,,"W Franklin, West Franklin",NH,Merrimack County,43.45,-71.66,US,0,6820,
3237,STANDARD,Gilmanton,,,NH,Belknap County,43.42,-71.41,US,0,2180,
3240,STANDARD,Grafton,,,NH,Grafton County,43.55,-71.94,US,0,1038,
3241,STANDARD,Hebron,East Hebron,"E Hebron, Groton",NH,Grafton County,43.69,-71.8,US,0,721,
3242,STANDARD,Henniker,,,NH,Merrimack County,43.17,-71.81,US,0,3693,
3243,STANDARD,Hill,,,NH,Merrimack County,43.52,-71.7,US,0,938,
3244,STANDARD,Hillsborough,"Deering, Hillsboro, Windsor",,NH,Hillsborough County,43.12,-71.92,US,0,6896,
3245,STANDARD,Holderness,,,NH,Grafton County,43.73,-71.58,US,0,1676,
3246,STANDARD,Laconia,,"Lakeport, Weirs Beach",NH,Belknap County,43.56,-71.48,US,0,12852,
3249,STANDARD,Gilford,,Guilford,NH,Belknap County,43.53,-71.38,US,0,6003,
3251,STANDARD,Lincoln,,,NH,Grafton County,44.04,-71.67,US,0,1455,
3253,STANDARD,Meredith,,,NH,Belknap County,43.65,-71.5,US,0,5790,
3254,STANDARD,Moultonborough,Moultonboro,,NH,Carroll County,43.75,-71.39,US,0,3190,
3255,STANDARD,Newbury,Mount Sunapee,Mt Sunapee,NH,Merrimack County,43.32,-72.03,US,0,1702,
3256,STANDARD,New Hampton,,,NH,Belknap County,43.6,-71.65,US,0,1819,
3257,STANDARD,New London,,Sutton,NH,Merrimack County,43.41,-71.98,US,0,3804,
3258,STANDARD,Chichester,,North Chichester,NH,Merrimack County,43.25,-71.39,US,0,2183,
3259,STANDARD,North Sandwich,N Sandwich,,NH,Carroll County,43.86,-71.38,US,0,0,
3261,STANDARD,Northwood,,,NH,Rockingham County,43.19,-71.15,US,0,3887,
3262,STANDARD,North Woodstock,N Woodstock,,NH,Grafton County,44.01,-71.73,US,0,1012,
3263,STANDARD,Pittsfield,,,NH,Merrimack County,43.3,-71.33,US,0,3366,
3264,STANDARD,Plymouth,,Bridgewater,NH,Grafton County,43.73,-71.69,US,0,3990,
3266,STANDARD,Rumney,Dorchester,"Ellsworth, Groton",NH,Grafton County,43.8,-71.81,US,0,1886,
3268,STANDARD,Salisbury,,,NH,Merrimack County,43.38,-71.71,US,0,1116,
3269,STANDARD,Sanbornton,,,NH,Belknap County,43.48,-71.58,US,0,2620,
3275,STANDARD,Suncook,"Allenstown, Pembroke",,NH,Merrimack County,43.13,-71.45,US,0,10177,
3276,STANDARD,Tilton,Northfield,,NH,Belknap County,43.44,-71.58,US,0,6892,
3278,STANDARD,Warner,,Sutton,NH,Merrimack County,43.28,-71.81,US,0,2640,
3279,STANDARD,Warren,,,NH,Grafton County,43.92,-71.89,US,0,652,
3280,STANDARD,Washington,,,NH,Sullivan County,43.17,-72.09,US,0,902,
3281,STANDARD,Weare,,,NH,Hillsborough County,43.1,-71.73,US,0,7854,
3282,STANDARD,Wentworth,,,NH,Grafton County,43.87,-71.91,US,0,806,
3284,STANDARD,Springfield,,"W Springfield, West Springfield",NH,Sullivan County,43.49,-72.03,US,0,676,
3285,STANDARD,Thornton,,Campton,NH,Grafton County,43.93,-71.62,US,0,1035,"no NWS data, "
3287,STANDARD,Wilmot,,"Sutton, Wilmot Flat",NH,Merrimack County,43.45,-71.91,US,0,1056,
3290,STANDARD,Nottingham,,,NH,Rockingham County,43.11,-71.1,US,0,4061,
3291,STANDARD,West Nottingham,W Nottingham,,NH,Rockingham County,43.13,-71.12,US,0,0,
3301,STANDARD,Concord,,,NH,Merrimack County,43.23,-71.56,US,0,25391,
3303,STANDARD,Concord,"Boscawen, Penacook, Webster",,NH,Merrimack County,43.23,-71.56,US,0,12766,
3304,STANDARD,Bow,,Concord,NH,Merrimack County,43.13,-71.54,US,0,7129,
3307,STANDARD,Loudon,,Concord,NH,Merrimack County,43.28,-71.46,US,0,4664,
3431,STANDARD,Keene,"North Swanzey, Roxbury, Surry",N Swanzey,NH,Cheshire County,42.95,-72.29,US,0,18682,
3440,STANDARD,Antrim,,,NH,Hillsborough County,43.03,-71.94,US,0,2376,
3441,STANDARD,Ashuelot,,,NH,Cheshire County,42.81,-72.44,US,0,0,
3442,STANDARD,Bennington,,,NH,Hillsborough County,43,-71.93,US,0,1189,
3443,STANDARD,Chesterfield,,,NH,Cheshire County,42.88,-72.46,US,0,635,
3444,STANDARD,Dublin,,,NH,Cheshire County,42.91,-72.06,US,0,1417,
3445,STANDARD,Sullivan,,"E Sullivan, East Sullivan, Nelson",NH,Cheshire County,43.01,-72.21,US,0,655,
3446,STANDARD,Swanzey,,"E Swanzey, East Swanzey, Swanzey Center, Swanzey Ctr",NH,Cheshire County,42.86,-72.28,US,0,5037,
3447,STANDARD,Fitzwilliam,,,NH,Cheshire County,42.78,-72.15,US,0,2092,
3448,STANDARD,Gilsum,,,NH,Cheshire County,43.05,-72.26,US,0,701,
3449,STANDARD,Hancock,,,NH,Hillsborough County,42.96,-71.98,US,0,1626,
3450,STANDARD,Harrisville,,,NH,Cheshire County,42.95,-72.1,US,0,908,
3451,STANDARD,Hinsdale,,,NH,Cheshire County,42.78,-72.48,US,0,3489,
3452,STANDARD,Jaffrey,,,NH,Cheshire County,42.81,-72.02,US,0,4742,
3455,STANDARD,Marlborough,,,NH,Cheshire County,42.9,-72.21,US,0,1895,
3456,STANDARD,Marlow,,,NH,Cheshire County,43.11,-72.2,US,0,711,
3457,STANDARD,Nelson,Munsonville,Stoddard,NH,Cheshire County,42.99,-72.12,US,0,628,
3458,STANDARD,Peterborough,Sharon,,NH,Hillsborough County,42.87,-71.96,US,0,5705,
3461,STANDARD,Rindge,,,NH,Cheshire County,42.75,-72.01,US,0,4443,
3462,STANDARD,Spofford,,,NH,Cheshire County,42.9,-72.4,US,0,1539,
3464,STANDARD,Stoddard,,,NH,Cheshire County,43.08,-72.1,US,0,877,
3465,STANDARD,Troy,,,NH,Cheshire County,42.83,-72.18,US,0,1881,
3466,STANDARD,West Chesterfield,W Chesterfld,W Chesterfield,NH,Cheshire County,42.87,-72.51,US,0,1208,
3467,STANDARD,Westmoreland,,,NH,Cheshire County,42.96,-72.45,US,0,1539,
3470,STANDARD,Winchester,Richmond,,NH,Cheshire County,42.77,-72.38,US,0,4090,
3561,STANDARD,Littleton,,,NH,Grafton County,44.31,-71.76,US,0,5340,
3570,STANDARD,Berlin,,,NH,Coos County,44.48,-71.25,US,0,7523,
3574,STANDARD,Bethlehem,,,NH,Grafton County,44.28,-71.68,US,0,2199,
3576,STANDARD,Colebrook,"Dixville, Stewartstown","Columbia, Dixville Notch",NH,Coos County,44.89,-71.49,US,0,2776,
3579,STANDARD,Errol,"Wentworths Location, Wntwrths Lctn",,NH,Coos County,44.78,-71.13,US,0,418,
3580,STANDARD,Franconia,,Easton,NH,Grafton County,44.22,-71.74,US,0,1362,
3581,STANDARD,Gorham,Shelburne,,NH,Coos County,44.39,-71.18,US,0,2901,
3582,STANDARD,Groveton,"Northumberland, Northumberlnd, Stark",,NH,Coos County,44.59,-71.51,US,0,2139,
3583,STANDARD,Jefferson,,Northumberland,NH,Coos County,44.41,-71.47,US,0,969,
3584,STANDARD,Lancaster,,Northumberland,NH,Coos County,44.48,-71.56,US,0,3051,
3585,STANDARD,Lisbon,"Landaff, Lyman",,NH,Grafton County,44.21,-71.9,US,0,2280,
3586,STANDARD,Sugar Hill,,,NH,Grafton County,44.23,-71.78,US,0,0,
3588,STANDARD,Milan,Dummer,,NH,Coos County,44.57,-71.18,US,0,1560,
3590,STANDARD,North Stratford,"N Stratford, Stratford","Columbia, No Stratford",NH,Coos County,44.76,-71.58,US,0,817,
3592,STANDARD,Pittsburg,Clarksville,,NH,Coos County,45.05,-71.39,US,0,1003,
3593,STANDARD,Randolph,,,NH,Coos County,44.37,-71.25,US,0,0,"no NWS data, "
3598,STANDARD,Whitefield,"Carroll, Dalton",,NH,Coos County,44.37,-71.61,US,0,2810,
3601,STANDARD,Acworth,,,NH,Sullivan County,43.21,-72.29,US,0,0,
3602,STANDARD,Alstead,Langdon,"Alstead Center, East Alstead",NH,Cheshire County,43.15,-72.36,US,0,2282,
3603,STANDARD,Charlestown,,Unity,NH,Sullivan County,43.23,-72.42,US,0,4511,
3605,STANDARD,Lempster,East Lempster,E Lempster,NH,Sullivan County,43.23,-72.21,US,0,837,
3607,STANDARD,South Acworth,,"S Acworth, So Acworth",NH,Sullivan County,43.18,-72.32,US,0,0,
3608,STANDARD,Walpole,,,NH,Cheshire County,43.08,-72.43,US,0,2572,
3609,STANDARD,North Walpole,,"N Walpole, No Walpole",NH,Cheshire County,43.14,-72.44,US,0,638,
3740,STANDARD,Bath,,,NH,Grafton County,44.16,-71.96,US,0,868,
3741,STANDARD,Canaan,Orange,,NH,Grafton County,43.64,-72.01,US,0,3514,
3743,STANDARD,Claremont,,Unity,NH,Sullivan County,43.37,-72.33,US,0,11223,
3745,STANDARD,Cornish,,,NH,Sullivan County,43.48,-72.32,US,0,1083,
3748,STANDARD,Enfield,,,NH,Grafton County,43.64,-72.14,US,0,4101,
3750,STANDARD,Etna,,,NH,Grafton County,43.71,-72.19,US,0,1061,
3752,STANDARD,Goshen,,,NH,Sullivan County,43.3,-72.14,US,0,727,
3753,STANDARD,Grantham,,,NH,Sullivan County,43.48,-72.13,US,0,3044,
3755,STANDARD,Hanover,,,NH,Grafton County,43.7,-72.27,US,0,6375,
3765,STANDARD,Haverhill,,,NH,Grafton County,44.03,-72.06,US,0,0,
3766,STANDARD,Lebanon,,,NH,Grafton County,43.63,-72.25,US,0,7995,
3768,STANDARD,Lyme,,,NH,Grafton County,43.8,-72.15,US,0,1480,
3770,STANDARD,Meriden,,,NH,Sullivan County,43.52,-72.27,US,0,662,
3771,STANDARD,Monroe,,,NH,Grafton County,44.28,-72.01,US,0,734,
3773,STANDARD,Newport,Croydon,Unity,NH,Sullivan County,43.37,-72.17,US,0,6469,
3774,STANDARD,North Haverhill,N Haverhill,No Haverhill,NH,Grafton County,44.09,-71.99,US,0,1497,
3777,STANDARD,Orford,,,NH,Grafton County,43.89,-72.06,US,0,1064,
3779,STANDARD,Piermont,,,NH,Grafton County,43.96,-72.08,US,0,675,
3780,STANDARD,Pike,,Benton,NH,Grafton County,44,-72,US,0,0,
3781,STANDARD,Plainfield,,,NH,Sullivan County,43.53,-72.35,US,0,1532,
3782,STANDARD,Sunapee,,,NH,Sullivan County,43.38,-72.08,US,0,2498,
3784,STANDARD,West Lebanon,,W Lebanon,NH,Grafton County,43.62,-72.29,US,0,3344,
3785,STANDARD,Woodsville,Benton,"Easton, Landaff",NH,Grafton County,44.14,-72.02,US,0,1755,
3801,STANDARD,Portsmouth,Newington,,NH,Rockingham County,43.05,-70.78,US,0,18209,
3805,STANDARD,Newington,Portsmouth,,NH,Rockingham County,43.23,-70.82,US,0,0,
3809,STANDARD,Alton,,,NH,Belknap County,43.45,-71.21,US,0,3288,
3810,STANDARD,Alton Bay,,"Alton, West Alton",NH,Belknap County,43.48,-71.24,US,0,1460,
3811,STANDARD,Atkinson,,,NH,Rockingham County,42.83,-71.14,US,0,6432,
3812,STANDARD,Bartlett,"Harts Lctn, Harts Location",,NH,Carroll County,44.08,-71.27,US,0,518,
3813,STANDARD,Center Conway,Chatham,"North Chatham, South Chatham",NH,Carroll County,43.97,-71.04,US,0,2619,
3814,STANDARD,Center Ossipee,Ctr Ossipee,,NH,Carroll County,43.76,-71.12,US,0,1929,
3815,STANDARD,Center Strafford,Ctr Strafford,,NH,Strafford County,43.26,-71.11,US,0,0,
3816,STANDARD,Center Tuftonboro,Ctr Tuftnboro,"Ctr Tuftonboro, Tuftonboro",NH,Carroll County,43.71,-71.25,US,0,911,
3817,STANDARD,Chocorua,,,NH,Carroll County,43.89,-71.24,US,0,593,
3818,STANDARD,Conway,Albany,,NH,Carroll County,43.97,-71.12,US,0,3551,
3819,STANDARD,Danville,,"S Danville, So Danville, South Danville",NH,Rockingham County,42.91,-71.12,US,0,3663,
3820,STANDARD,Dover,,,NH,Strafford County,43.19,-70.87,US,0,24060,
3823,STANDARD,Madbury,,,NH,Strafford County,43.17,-70.93,US,0,1578,"no NWS data, "
3824,STANDARD,Durham,Lee,,NH,Strafford County,43.13,-70.92,US,0,6150,
3825,STANDARD,Barrington,,,NH,Strafford County,43.22,-71.04,US,0,7780,
3826,STANDARD,East Hampstead,E Hampstead,,NH,Rockingham County,42.88,-71.13,US,0,2837,
3827,STANDARD,East Kingston,South Hampton,"E Kingston, S Hampton, So Hampton",NH,Rockingham County,42.92,-71.01,US,0,2860,
3830,STANDARD,East Wakefield,E Wakefield,Wakefield,NH,Carroll County,43.64,-71,US,0,1181,
3833,STANDARD,Exeter,"Brentwood, Kensington",,NH,Rockingham County,42.97,-70.94,US,0,18286,
3835,STANDARD,Farmington,,,NH,Strafford County,43.4,-71.07,US,0,5843,
3836,STANDARD,Freedom,,,NH,Carroll County,43.81,-71.03,US,0,1205,
3837,STANDARD,Gilmanton Iron Works,Gilmanton Iw,,NH,Belknap County,43.43,-71.34,US,0,1175,
3838,STANDARD,Glen,,,NH,Carroll County,44.1,-71.17,US,0,1241,
3839,STANDARD,Rochester,,Gonic,NH,Strafford County,43.3,-70.97,US,0,3330,
3840,STANDARD,Greenland,,,NH,Rockingham County,43.03,-70.83,US,0,3475,
3841,STANDARD,Hampstead,,,NH,Rockingham County,42.87,-71.18,US,0,5727,
